image_filename,steering_angle
2025-06-15_12-21-22-192.png,-0.08
2025-06-15_12-21-22-420.png,-0.08
2025-06-15_12-21-22-629.png,-0.08
2025-06-15_12-21-22-863.png,-0.08
2025-06-15_12-21-23-087.png,-0.08
2025-06-15_12-21-23-290.png,-0.08
2025-06-15_12-21-23-495.png,-0.08
2025-06-15_12-21-23-714.png,-0.08
2025-06-15_12-21-23-918.png,-0.08
2025-06-15_12-21-24-126.png,-0.08
2025-06-15_12-21-24-330.png,-0.08
2025-06-15_12-21-24-535.png,-0.02
2025-06-15_12-21-24-744.png,-0.02
2025-06-15_12-21-24-966.png,-0.01
2025-06-15_12-21-25-168.png,0.03
2025-06-15_12-21-25-383.png,0.06
2025-06-15_12-21-25-591.png,0.06
2025-06-15_12-21-25-791.png,0.03
2025-06-15_12-21-25-996.png,-0.02
2025-06-15_12-21-26-225.png,-0.07
2025-06-15_12-21-26-435.png,-0.07
2025-06-15_12-21-26-642.png,-0.07
2025-06-15_12-21-26-851.png,-0.07
2025-06-15_12-21-27-054.png,-0.07
2025-06-15_12-21-27-264.png,-0.07
2025-06-15_12-21-27-477.png,-0.07
2025-06-15_12-21-27-689.png,-0.07
2025-06-15_12-21-27-896.png,-0.07
2025-06-15_12-21-28-099.png,-0.07
2025-06-15_12-21-28-313.png,-0.07
2025-06-15_12-21-28-526.png,-0.07
2025-06-15_12-21-28-730.png,-0.07
2025-06-15_12-21-28-935.png,-0.07
2025-06-15_12-21-29-162.png,-0.07
2025-06-15_12-21-29-366.png,-0.07
2025-06-15_12-21-29-571.png,-0.07
2025-06-15_12-21-29-775.png,-0.07
2025-06-15_12-21-29-980.png,-0.07
2025-06-15_12-21-30-186.png,-0.07
2025-06-15_12-21-30-398.png,-0.07
2025-06-15_12-21-30-606.png,-0.07
2025-06-15_12-21-30-814.png,-0.07
2025-06-15_12-21-31-018.png,-0.07
2025-06-15_12-21-31-236.png,-0.07
2025-06-15_12-21-31-463.png,-0.07
2025-06-15_12-21-31-680.png,-0.07
2025-06-15_12-21-31-895.png,-0.07
2025-06-15_12-21-32-102.png,-0.07
2025-06-15_12-21-32-316.png,-0.07
2025-06-15_12-21-32-528.png,-0.07
2025-06-15_12-21-32-733.png,-0.07
2025-06-15_12-21-32-948.png,-0.07
2025-06-15_12-21-33-151.png,-0.07
2025-06-15_12-21-33-354.png,-0.07
2025-06-15_12-21-33-582.png,-0.07
2025-06-15_12-21-33-792.png,-0.07
2025-06-15_12-21-34-002.png,-0.07
2025-06-15_12-21-34-213.png,-0.07
2025-06-15_12-21-34-413.png,-0.07
2025-06-15_12-21-34-627.png,-0.04
2025-06-15_12-21-34-829.png,-0.04
2025-06-15_12-21-35-049.png,-0.04
2025-06-15_12-21-35-254.png,-0.04
2025-06-15_12-21-35-471.png,-0.04
2025-06-15_12-21-35-698.png,0
2025-06-15_12-21-35-904.png,0
2025-06-15_12-21-36-111.png,0
2025-06-15_12-21-36-318.png,0
2025-06-15_12-21-36-524.png,0
2025-06-15_12-21-36-727.png,0
2025-06-15_12-21-36-929.png,0.03
2025-06-15_12-21-37-143.png,0.03
2025-06-15_12-21-37-351.png,0.03
2025-06-15_12-21-37-555.png,0.03
2025-06-15_12-21-37-773.png,0.03
2025-06-15_12-21-37-994.png,-0.02
2025-06-15_12-21-38-203.png,-0.02
2025-06-15_12-21-38-420.png,-0.06
2025-06-15_12-21-38-634.png,-0.07
2025-06-15_12-21-38-837.png,-0.07
2025-06-15_12-21-39-047.png,-0.11
2025-06-15_12-21-39-253.png,-0.11
2025-06-15_12-21-39-463.png,-0.14
2025-06-15_12-21-39-666.png,-0.18
2025-06-15_12-21-39-868.png,-0.18
2025-06-15_12-21-40-071.png,-0.18
2025-06-15_12-21-40-274.png,-0.18
2025-06-15_12-21-40-500.png,-0.11
2025-06-15_12-21-40-717.png,-0.11
2025-06-15_12-21-40-922.png,-0.05
2025-06-15_12-21-41-140.png,-0.05
2025-06-15_12-21-41-343.png,0.03
2025-06-15_12-21-41-545.png,0.03
2025-06-15_12-21-41-767.png,0.03
2025-06-15_12-21-41-972.png,0.03
2025-06-15_12-21-42-204.png,0.03
2025-06-15_12-21-42-411.png,0.03
2025-06-15_12-21-42-633.png,0.03
2025-06-15_12-21-42-835.png,-0.03
2025-06-15_12-21-43-045.png,-0.03
2025-06-15_12-21-43-252.png,-0.03
2025-06-15_12-21-43-462.png,-0.03
2025-06-15_12-21-43-674.png,0.02
2025-06-15_12-21-43-898.png,0.02
2025-06-15_12-21-44-109.png,0.02
2025-06-15_12-21-44-322.png,0.02
2025-06-15_12-21-44-523.png,-0.03
2025-06-15_12-21-44-730.png,-0.03
2025-06-15_12-21-44-952.png,-0.03
2025-06-15_12-21-45-153.png,-0.03
2025-06-15_12-21-45-361.png,-0.03
2025-06-15_12-21-45-564.png,0
2025-06-15_12-21-45-790.png,0
2025-06-15_12-21-45-995.png,0
2025-06-15_12-21-46-199.png,0
2025-06-15_12-21-46-400.png,0
2025-06-15_12-21-46-605.png,0
2025-06-15_12-21-46-806.png,0
2025-06-15_12-21-47-011.png,0
2025-06-15_12-21-47-226.png,0
2025-06-15_12-21-47-431.png,0
2025-06-15_12-21-47-636.png,0
2025-06-15_12-21-47-841.png,0
2025-06-15_12-21-48-043.png,0
2025-06-15_12-21-48-252.png,0
2025-06-15_12-21-48-454.png,0
2025-06-15_12-21-48-658.png,0
2025-06-15_12-21-48-877.png,0
2025-06-15_12-21-49-093.png,0
2025-06-15_12-21-49-295.png,0
2025-06-15_12-21-49-503.png,0
2025-06-15_12-21-49-716.png,0
2025-06-15_12-21-49-930.png,0
2025-06-15_12-21-50-144.png,0
2025-06-15_12-21-50-351.png,0
2025-06-15_12-21-50-554.png,0
2025-06-15_12-21-50-758.png,0
2025-06-15_12-21-50-960.png,0
2025-06-15_12-21-51-169.png,0
2025-06-15_12-21-51-377.png,0
2025-06-15_12-21-51-589.png,0
2025-06-15_12-21-51-795.png,0
2025-06-15_12-21-52-022.png,0
2025-06-15_12-21-52-232.png,0
2025-06-15_12-21-52-434.png,0
2025-06-15_12-21-52-641.png,0
2025-06-15_12-21-52-851.png,0
2025-06-15_12-21-53-052.png,0
2025-06-15_12-21-53-259.png,-0.07
2025-06-15_12-21-53-469.png,-0.07
2025-06-15_12-21-53-679.png,-0.02
2025-06-15_12-21-53-905.png,-0.02
2025-06-15_12-21-54-125.png,-0.02
2025-06-15_12-21-54-350.png,-0.02
2025-06-15_12-21-54-555.png,0.02
2025-06-15_12-21-54-773.png,0.02
2025-06-15_12-21-54-988.png,-0.03
2025-06-15_12-21-55-197.png,-0.05
2025-06-15_12-21-55-408.png,-0.05
2025-06-15_12-21-55-626.png,-0.02
2025-06-15_12-21-55-835.png,-0.02
2025-06-15_12-21-56-054.png,-0.02
2025-06-15_12-21-56-267.png,-0.02
2025-06-15_12-21-56-469.png,-0.02
2025-06-15_12-21-56-675.png,0
2025-06-15_12-21-56-884.png,0
2025-06-15_12-21-57-101.png,0
2025-06-15_12-21-57-310.png,0
2025-06-15_12-21-57-545.png,0
2025-06-15_12-21-57-757.png,0
2025-06-15_12-21-57-970.png,0
2025-06-15_12-21-58-176.png,0
2025-06-15_12-21-58-388.png,0.01
2025-06-15_12-21-58-600.png,0.03
2025-06-15_12-21-58-811.png,0.03
2025-06-15_12-21-59-020.png,0.03
2025-06-15_12-21-59-237.png,0.03
2025-06-15_12-21-59-454.png,-0.01
2025-06-15_12-21-59-656.png,-0.01
2025-06-15_12-21-59-862.png,-0.01
2025-06-15_12-22-00-074.png,-0.01
2025-06-15_12-22-00-277.png,0.04
2025-06-15_12-22-00-490.png,0.04
2025-06-15_12-22-00-691.png,0.04
2025-06-15_12-22-00-894.png,0.04
2025-06-15_12-22-01-096.png,0.02
2025-06-15_12-22-01-307.png,0.02
2025-06-15_12-22-01-523.png,0.08
2025-06-15_12-22-01-736.png,0.08
2025-06-15_12-22-01-939.png,0.08
2025-06-15_12-22-02-149.png,0.04
2025-06-15_12-22-02-355.png,0.04
2025-06-15_12-22-02-574.png,0.04
2025-06-15_12-22-02-785.png,0.04
2025-06-15_12-22-02-988.png,-0.03
2025-06-15_12-22-03-203.png,-0.03
2025-06-15_12-22-03-426.png,-0.03
2025-06-15_12-22-03-636.png,-0.03
2025-06-15_12-22-03-840.png,-0.03
2025-06-15_12-22-04-040.png,-0.03
2025-06-15_12-22-04-253.png,0
2025-06-15_12-22-04-460.png,0
2025-06-15_12-22-04-671.png,0
2025-06-15_12-22-04-895.png,0
2025-06-15_12-22-05-101.png,0
2025-06-15_12-22-05-319.png,0
2025-06-15_12-22-05-524.png,0
2025-06-15_12-22-05-743.png,0
2025-06-15_12-22-05-956.png,0
2025-06-15_12-22-06-157.png,0
2025-06-15_12-22-06-358.png,0
2025-06-15_12-23-17-522.png,0
2025-06-15_12-23-17-733.png,0
2025-06-15_12-23-17-944.png,0
2025-06-15_12-23-18-149.png,0
2025-06-15_12-23-18-351.png,0
2025-06-15_12-23-18-558.png,0
2025-06-15_12-23-18-772.png,0
2025-06-15_12-23-18-976.png,0.03
2025-06-15_12-23-19-194.png,0.04
2025-06-15_12-23-19-397.png,0.04
2025-06-15_12-23-19-598.png,0.04
2025-06-15_12-23-19-807.png,0.02
2025-06-15_12-23-20-019.png,0.02
2025-06-15_12-23-20-229.png,0.02
2025-06-15_12-23-20-438.png,0.02
2025-06-15_12-23-20-645.png,0.02
2025-06-15_12-23-20-861.png,0.02
2025-06-15_12-23-21-067.png,0.02
2025-06-15_12-23-21-278.png,0.02
2025-06-15_12-23-21-478.png,0.02
2025-06-15_12-23-21-695.png,0.02
2025-06-15_12-23-21-899.png,0.02
2025-06-15_12-23-22-104.png,0.02
2025-06-15_12-23-22-312.png,0.02
2025-06-15_12-23-22-522.png,0.02
2025-06-15_12-23-22-735.png,0.02
2025-06-15_12-23-22-945.png,0.13
2025-06-15_12-23-23-174.png,0.22
2025-06-15_12-23-23-383.png,0.33
2025-06-15_12-23-23-590.png,0.44
2025-06-15_12-23-23-798.png,0.5
2025-06-15_12-23-24-006.png,0.5
2025-06-15_12-23-24-209.png,0.5
2025-06-15_12-23-24-417.png,0.5
2025-06-15_12-23-24-628.png,0.5
2025-06-15_12-23-24-831.png,0.5
2025-06-15_12-23-25-043.png,0.5
2025-06-15_12-23-25-268.png,0.5
2025-06-15_12-23-25-481.png,0.5
2025-06-15_12-23-25-682.png,0.41
2025-06-15_12-23-25-891.png,0.29
2025-06-15_12-23-26-091.png,0.17
2025-06-15_12-23-26-305.png,0.04
2025-06-15_12-23-26-510.png,-0.01
2025-06-15_12-23-26-715.png,-0.13
2025-06-15_12-23-26-928.png,-0.22
2025-06-15_12-23-27-128.png,-0.21
2025-06-15_12-23-27-342.png,-0.16
2025-06-15_12-23-27-550.png,-0.16
2025-06-15_12-23-27-752.png,-0.16
2025-06-15_12-23-27-960.png,-0.16
2025-06-15_12-23-28-174.png,-0.11
2025-06-15_12-23-28-379.png,-0.11
2025-06-15_12-23-28-593.png,-0.11
2025-06-15_12-23-28-804.png,-0.11
2025-06-15_12-23-54-020.png,0
2025-06-15_12-23-54-228.png,0
2025-06-15_12-23-54-435.png,0
2025-06-15_12-23-54-637.png,0
2025-06-15_12-23-54-850.png,0
2025-06-15_12-23-55-059.png,0
2025-06-15_12-23-55-277.png,0
2025-06-15_12-23-55-481.png,0.05
2025-06-15_12-23-55-688.png,0.05
2025-06-15_12-23-55-896.png,0.05
2025-06-15_12-23-56-114.png,0.05
2025-06-15_12-23-56-347.png,0.05
2025-06-15_12-23-56-566.png,0.05
2025-06-15_12-23-56-770.png,0.05
2025-06-15_12-23-57-001.png,0.05
2025-06-15_12-23-57-212.png,0.05
2025-06-15_12-23-57-417.png,-0.01
2025-06-15_12-23-57-619.png,-0.01
2025-06-15_12-23-57-832.png,-0.01
2025-06-15_12-23-58-051.png,-0.01
2025-06-15_12-23-58-276.png,-0.01
2025-06-15_12-23-58-501.png,-0.01
2025-06-15_12-23-58-731.png,-0.01
2025-06-15_12-23-58-944.png,-0.01
2025-06-15_12-23-59-145.png,-0.01
2025-06-15_12-23-59-363.png,0.12
2025-06-15_12-23-59-583.png,0.25
2025-06-15_12-23-59-800.png,0.38
2025-06-15_12-24-00-020.png,0.5
2025-06-15_12-24-00-230.png,0.5
2025-06-15_12-24-00-439.png,0.5
2025-06-15_12-24-00-651.png,0.5
2025-06-15_12-24-00-860.png,0.5
2025-06-15_12-24-01-066.png,0.5
2025-06-15_12-24-01-282.png,0.5
2025-06-15_12-24-01-494.png,0.5
2025-06-15_12-24-01-700.png,0.42
2025-06-15_12-24-01-900.png,0.29
2025-06-15_12-24-02-105.png,0.23
2025-06-15_12-24-02-307.png,0.19
2025-06-15_12-24-02-523.png,0.14
2025-06-15_12-24-02-744.png,0.08
2025-06-15_12-24-02-992.png,0.02
2025-06-15_12-24-03-204.png,0
2025-06-15_12-24-03-415.png,0
2025-06-15_12-24-03-615.png,-0.05
2025-06-15_12-24-03-817.png,-0.1
2025-06-15_12-24-04-035.png,-0.1
2025-06-15_12-24-04-237.png,-0.1
2025-06-15_12-24-04-452.png,-0.1
2025-06-15_12-24-04-671.png,-0.1
2025-06-15_12-24-04-883.png,-0.1
2025-06-15_12-24-05-105.png,-0.11
2025-06-15_12-24-05-317.png,-0.13
2025-06-15_12-24-05-519.png,-0.13
2025-06-15_12-24-05-729.png,-0.13
2025-06-15_12-24-05-934.png,-0.08
2025-06-15_12-24-06-146.png,-0.07
2025-06-15_12-24-06-348.png,-0.07
2025-06-15_12-24-06-572.png,-0.07
2025-06-15_12-24-06-785.png,-0.07
2025-06-15_12-24-06-994.png,-0.07
2025-06-15_12-24-07-204.png,-0.07
2025-06-15_12-24-07-420.png,-0.07
2025-06-15_12-24-07-631.png,-0.07
2025-06-15_12-24-07-846.png,-0.07
2025-06-15_12-24-08-060.png,-0.07
2025-06-15_12-24-08-267.png,-0.07
2025-06-15_12-24-08-470.png,-0.07
2025-06-15_12-24-08-674.png,-0.07
2025-06-15_12-24-08-875.png,-0.07
2025-06-15_12-24-09-090.png,-0.07
2025-06-15_12-24-09-301.png,-0.07
2025-06-15_12-24-09-502.png,-0.07
2025-06-15_12-24-09-713.png,-0.07
2025-06-15_12-24-09-916.png,-0.07
2025-06-15_12-24-24-247.png,0
2025-06-15_12-24-24-452.png,0
2025-06-15_12-24-24-665.png,0
2025-06-15_12-24-24-866.png,0
2025-06-15_12-24-25-075.png,0
2025-06-15_12-24-25-280.png,0
2025-06-15_12-24-25-486.png,0
2025-06-15_12-24-25-697.png,0.02
2025-06-15_12-24-25-902.png,0.03
2025-06-15_12-24-26-113.png,0.03
2025-06-15_12-24-26-319.png,0.03
2025-06-15_12-24-26-532.png,0.03
2025-06-15_12-24-26-739.png,0.03
2025-06-15_12-24-26-942.png,0.03
2025-06-15_12-24-27-160.png,0.03
2025-06-15_12-24-27-375.png,0.03
2025-06-15_12-24-27-593.png,0.03
2025-06-15_12-24-27-809.png,0.03
2025-06-15_12-24-28-020.png,0.03
2025-06-15_12-24-28-231.png,0.03
2025-06-15_12-24-28-438.png,0.03
2025-06-15_12-24-28-645.png,0.03
2025-06-15_12-24-28-852.png,0.03
2025-06-15_12-24-29-066.png,0.03
2025-06-15_12-24-29-278.png,0.12
2025-06-15_12-24-29-492.png,0.25
2025-06-15_12-24-29-698.png,0.39
2025-06-15_12-24-29-905.png,0.5
2025-06-15_12-24-30-115.png,0.5
2025-06-15_12-24-30-322.png,0.5
2025-06-15_12-24-30-523.png,0.5
2025-06-15_12-24-30-724.png,0.5
2025-06-15_12-24-30-941.png,0.5
2025-06-15_12-24-31-152.png,0.5
2025-06-15_12-24-31-371.png,0.5
2025-06-15_12-24-31-581.png,0.5
2025-06-15_12-24-31-786.png,0.5
2025-06-15_12-24-31-993.png,0.39
2025-06-15_12-24-32-208.png,0.26
2025-06-15_12-24-32-414.png,0.13
2025-06-15_12-24-32-621.png,0
2025-06-15_12-24-32-842.png,-0.12
2025-06-15_12-24-33-049.png,-0.21
2025-06-15_12-24-33-252.png,-0.31
2025-06-15_12-24-33-466.png,-0.3
2025-06-15_12-24-33-681.png,-0.29
2025-06-15_12-24-33-897.png,-0.35
2025-06-15_12-24-34-105.png,-0.29
2025-06-15_12-24-34-313.png,-0.28
2025-06-15_12-24-34-526.png,-0.21
2025-06-15_12-24-34-729.png,-0.13
2025-06-15_12-24-34-939.png,-0.03
2025-06-15_12-24-35-141.png,0.05
2025-06-15_12-24-35-351.png,0.06
2025-06-15_12-24-35-553.png,0.16
2025-06-15_12-24-35-755.png,0.16
2025-06-15_12-24-35-961.png,0.09
2025-06-15_12-24-36-161.png,0.06
2025-06-15_12-24-36-369.png,0.03
2025-06-15_12-24-36-573.png,0.03
2025-06-15_12-24-36-779.png,0.03
2025-06-15_12-24-36-996.png,0.03
2025-06-15_12-24-37-207.png,0
2025-06-15_12-24-37-415.png,-0.01
2025-06-15_12-24-37-640.png,-0.01
2025-06-15_12-24-37-850.png,-0.01
2025-06-15_12-24-38-051.png,-0.01
2025-06-15_12-24-38-271.png,-0.01
2025-06-15_12-24-38-476.png,-0.01
2025-06-15_12-24-38-684.png,-0.06
2025-06-15_12-24-38-895.png,-0.06
2025-06-15_12-24-39-100.png,-0.06
2025-06-15_12-24-39-305.png,-0.06
2025-06-15_12-24-39-508.png,-0.06
2025-06-15_12-24-39-722.png,-0.13
2025-06-15_12-24-39-947.png,-0.13
2025-06-15_12-24-40-157.png,-0.13
2025-06-15_12-24-40-370.png,-0.13
2025-06-15_12-24-40-577.png,-0.13
2025-06-15_12-24-40-788.png,-0.13
2025-06-15_12-24-40-994.png,-0.13
2025-06-15_12-24-41-195.png,-0.13
2025-06-15_12-24-41-402.png,-0.13
2025-06-15_12-24-41-622.png,-0.13
2025-06-15_12-24-41-828.png,-0.13
2025-06-15_12-24-42-044.png,-0.13
2025-06-15_12-24-42-251.png,-0.13
2025-06-15_12-24-42-460.png,-0.08
2025-06-15_12-24-42-669.png,-0.08
2025-06-15_12-24-42-869.png,-0.08
2025-06-15_12-24-43-078.png,0.01
2025-06-15_12-24-43-285.png,0.01
2025-06-15_12-24-43-496.png,0.01
2025-06-15_12-24-43-699.png,0.01
2025-06-15_12-24-43-902.png,0.01
2025-06-15_12-24-44-120.png,0.01
2025-06-15_12-24-44-328.png,0.01
2025-06-15_12-24-44-542.png,0.01
2025-06-15_12-24-44-743.png,-0.02
2025-06-15_12-24-44-952.png,-0.02
2025-06-15_12-24-45-157.png,-0.02
2025-06-15_12-24-45-370.png,-0.02
2025-06-15_12-24-45-586.png,-0.07
2025-06-15_12-24-45-797.png,-0.07
2025-06-15_12-24-45-999.png,-0.07
2025-06-15_12-24-46-202.png,-0.07
2025-06-15_12-24-46-415.png,-0.07
2025-06-15_12-24-46-629.png,-0.07
2025-06-15_12-24-46-841.png,-0.07
2025-06-15_12-24-47-050.png,-0.07
2025-06-15_12-24-47-268.png,-0.07
2025-06-15_12-24-47-473.png,-0.07
2025-06-15_12-24-47-684.png,-0.07
2025-06-15_12-24-47-884.png,-0.07
2025-06-15_12-24-48-098.png,-0.11
2025-06-15_12-24-48-308.png,-0.11
2025-06-15_12-24-48-517.png,-0.11
2025-06-15_12-24-48-735.png,-0.11
2025-06-15_12-24-48-959.png,-0.11
2025-06-15_12-24-49-174.png,-0.11
2025-06-15_12-24-49-380.png,-0.11
2025-06-15_12-24-49-585.png,-0.11
2025-06-15_12-24-49-793.png,-0.11
2025-06-15_12-24-49-993.png,-0.11
2025-06-15_12-24-50-196.png,-0.11
2025-06-15_12-24-50-410.png,-0.11
2025-06-15_12-24-50-628.png,-0.1
2025-06-15_12-24-50-841.png,-0.06
2025-06-15_12-24-51-048.png,-0.06
2025-06-15_12-24-51-259.png,-0.06
2025-06-15_12-24-51-466.png,0.02
2025-06-15_12-24-51-683.png,0.02
2025-06-15_12-24-51-895.png,0.02
2025-06-15_12-24-52-102.png,0.02
2025-06-15_12-25-07-342.png,0
2025-06-15_12-25-07-555.png,0
2025-06-15_12-25-07-770.png,0
2025-06-15_12-25-07-972.png,0
2025-06-15_12-25-08-174.png,0
2025-06-15_12-25-08-380.png,0
2025-06-15_12-25-08-582.png,0
2025-06-15_12-25-08-782.png,0
2025-06-15_12-25-08-984.png,0
2025-06-15_12-25-09-204.png,0
2025-06-15_12-25-09-404.png,0
2025-06-15_12-25-09-613.png,0
2025-06-15_12-25-09-831.png,0
2025-06-15_12-25-10-043.png,0
2025-06-15_12-25-10-257.png,0.06
2025-06-15_12-25-10-461.png,0.06
2025-06-15_12-25-10-661.png,0.06
2025-06-15_12-25-10-862.png,0.06
2025-06-15_12-25-11-063.png,0.06
2025-06-15_12-25-11-266.png,0.02
2025-06-15_12-25-11-485.png,0.02
2025-06-15_12-25-11-688.png,0.02
2025-06-15_12-25-11-909.png,0.02
2025-06-15_12-25-12-111.png,0.02
2025-06-15_12-25-12-328.png,0.12
2025-06-15_12-25-12-541.png,0.18
2025-06-15_12-25-12-758.png,0.31
2025-06-15_12-25-12-964.png,0.44
2025-06-15_12-25-13-175.png,0.5
2025-06-15_12-25-13-405.png,0.5
2025-06-15_12-25-13-631.png,0.5
2025-06-15_12-25-13-861.png,0.46
2025-06-15_12-25-14-072.png,0.5
2025-06-15_12-25-14-292.png,0.5
2025-06-15_12-25-14-493.png,0.44
2025-06-15_12-25-14-708.png,0.32
2025-06-15_12-25-14-920.png,0.25
2025-06-15_12-25-15-135.png,0.17
2025-06-15_12-25-15-346.png,0.1
2025-06-15_12-25-15-551.png,0.05
2025-06-15_12-25-15-761.png,0
2025-06-15_12-25-15-973.png,-0.03
2025-06-15_12-25-16-193.png,-0.08
2025-06-15_12-25-16-411.png,-0.08
2025-06-15_12-25-16-622.png,-0.08
2025-06-15_12-25-16-828.png,-0.08
2025-06-15_12-25-17-041.png,-0.08
2025-06-15_12-25-17-243.png,-0.08
2025-06-15_12-25-17-447.png,-0.06
2025-06-15_12-25-17-653.png,-0.06
2025-06-15_12-25-17-863.png,-0.06
2025-06-15_12-25-18-065.png,-0.06
2025-06-15_12-25-18-290.png,-0.06
2025-06-15_12-25-18-501.png,-0.06
2025-06-15_12-25-18-710.png,-0.06
2025-06-15_12-25-18-924.png,-0.06
2025-06-15_12-25-19-138.png,0
2025-06-15_12-25-19-343.png,0
2025-06-15_12-25-19-559.png,0
2025-06-15_12-25-19-761.png,0
2025-06-15_12-25-19-963.png,0
2025-06-15_12-25-32-955.png,0
2025-06-15_12-25-33-168.png,0
2025-06-15_12-25-33-379.png,0
2025-06-15_12-25-33-584.png,0
2025-06-15_12-25-33-801.png,0
2025-06-15_12-25-34-021.png,0
2025-06-15_12-25-34-236.png,0
2025-06-15_12-25-34-448.png,0
2025-06-15_12-25-34-653.png,0
2025-06-15_12-25-34-861.png,0.01
2025-06-15_12-25-35-065.png,0.03
2025-06-15_12-25-35-274.png,0.03
2025-06-15_12-25-35-478.png,0.03
2025-06-15_12-25-35-698.png,0.03
2025-06-15_12-25-35-899.png,0.03
2025-06-15_12-25-36-119.png,0.03
2025-06-15_12-25-36-338.png,0.03
2025-06-15_12-25-36-554.png,0.03
2025-06-15_12-25-36-754.png,0.03
2025-06-15_12-25-36-962.png,0.03
2025-06-15_12-25-37-182.png,0.03
2025-06-15_12-25-37-388.png,0.03
2025-06-15_12-25-37-598.png,0.03
2025-06-15_12-25-37-802.png,0.03
2025-06-15_12-25-38-015.png,0.06
2025-06-15_12-25-38-218.png,0.17
2025-06-15_12-25-38-420.png,0.3
2025-06-15_12-25-38-632.png,0.42
2025-06-15_12-25-38-846.png,0.5
2025-06-15_12-25-39-049.png,0.5
2025-06-15_12-25-39-261.png,0.5
2025-06-15_12-25-39-489.png,0.5
2025-06-15_12-25-39-714.png,0.5
2025-06-15_12-25-39-915.png,0.5
2025-06-15_12-25-40-116.png,0.5
2025-06-15_12-25-40-320.png,0.5
2025-06-15_12-25-40-528.png,0.37
2025-06-15_12-25-40-742.png,0.26
2025-06-15_12-25-40-962.png,0.26
2025-06-15_12-25-41-167.png,0.2
2025-06-15_12-25-41-378.png,0.07
2025-06-15_12-25-41-587.png,-0.05
2025-06-15_12-25-41-798.png,-0.07
2025-06-15_12-25-42-010.png,-0.07
2025-06-15_12-25-42-212.png,-0.07
2025-06-15_12-25-42-423.png,-0.1
2025-06-15_12-25-42-640.png,-0.14
2025-06-15_12-25-42-842.png,-0.14
2025-06-15_12-25-43-054.png,-0.14
2025-06-15_12-25-43-255.png,-0.14
2025-06-15_12-25-43-457.png,-0.14
2025-06-15_12-25-43-659.png,-0.14
2025-06-15_12-25-43-860.png,-0.1
2025-06-15_12-25-44-067.png,-0.1
2025-06-15_12-25-44-269.png,-0.1
2025-06-15_12-25-44-489.png,-0.1
2025-06-15_12-25-44-697.png,-0.1
2025-06-15_12-25-44-900.png,-0.1
2025-06-15_12-25-45-112.png,-0.1
2025-06-15_12-25-58-241.png,0
2025-06-15_12-25-58-452.png,0
2025-06-15_12-25-58-656.png,0
2025-06-15_12-25-58-859.png,0
2025-06-15_12-25-59-070.png,0
2025-06-15_12-25-59-273.png,0
2025-06-15_12-25-59-482.png,0
2025-06-15_12-25-59-690.png,0.04
2025-06-15_12-25-59-894.png,0.04
2025-06-15_12-26-00-113.png,0.04
2025-06-15_12-26-00-324.png,0.02
2025-06-15_12-26-00-543.png,0.02
2025-06-15_12-26-00-743.png,0.02
2025-06-15_12-26-00-946.png,0.02
2025-06-15_12-26-01-152.png,0.02
2025-06-15_12-26-01-364.png,0.02
2025-06-15_12-26-01-570.png,-0.03
2025-06-15_12-26-01-784.png,-0.03
2025-06-15_12-26-01-984.png,-0.03
2025-06-15_12-26-02-197.png,-0.03
2025-06-15_12-26-02-408.png,-0.03
2025-06-15_12-26-02-614.png,-0.03
2025-06-15_12-26-02-832.png,-0.03
2025-06-15_12-26-03-034.png,-0.03
2025-06-15_12-26-03-236.png,-0.01
2025-06-15_12-26-03-448.png,0.11
2025-06-15_12-26-03-658.png,0.25
2025-06-15_12-26-03-868.png,0.37
2025-06-15_12-26-04-068.png,0.49
2025-06-15_12-26-04-272.png,0.5
2025-06-15_12-26-04-474.png,0.5
2025-06-15_12-26-04-701.png,0.5
2025-06-15_12-26-04-906.png,0.5
2025-06-15_12-26-05-118.png,0.5
2025-06-15_12-26-05-319.png,0.5
2025-06-15_12-26-05-532.png,0.5
2025-06-15_12-26-05-733.png,0.5
2025-06-15_12-26-05-933.png,0.4
2025-06-15_12-26-06-138.png,0.3
2025-06-15_12-26-06-344.png,0.22
2025-06-15_12-26-06-550.png,0.19
2025-06-15_12-26-06-757.png,0.13
2025-06-15_12-26-06-972.png,0.09
2025-06-15_12-26-07-181.png,0.05
2025-06-15_12-26-07-387.png,0.03
2025-06-15_12-26-07-589.png,-0.05
2025-06-15_12-26-07-791.png,-0.1
2025-06-15_12-26-08-006.png,-0.1
2025-06-15_12-26-08-213.png,-0.1
2025-06-15_12-26-08-419.png,-0.1
2025-06-15_12-26-08-626.png,-0.07
2025-06-15_12-26-08-839.png,-0.07
2025-06-15_12-26-09-049.png,-0.07
2025-06-15_12-26-09-264.png,-0.07
2025-06-15_12-26-09-480.png,-0.07
2025-06-15_12-26-09-692.png,-0.07
2025-06-15_12-26-09-905.png,-0.07
2025-06-15_12-26-10-110.png,-0.07
2025-06-15_12-26-10-325.png,-0.11
2025-06-15_12-26-10-537.png,-0.11
2025-06-15_12-26-10-738.png,-0.11
2025-06-15_12-26-10-955.png,-0.06
2025-06-15_12-26-11-156.png,-0.06
2025-06-15_12-26-11-363.png,-0.06
2025-06-15_12-26-11-583.png,-0.06
2025-06-15_12-26-11-794.png,-0.06
2025-06-15_12-26-12-002.png,-0.06
